time_utc,symbol,source,regime,breadth_pct,technical_score,required_score,entry_ready,technical_pass,expert_score,expert_verdict,coverage,top_position_ratio,top_account_ratio,global_ratio,taker_ratio,oi_change_pct,funding_pct,shadow_action
2026-08-29T17:28:39.465790+00:00,HEMIUSDT,TREND,RISK_OFF,24.00,6.8604,99.3500,N,N,0.4360,CONFIRM,6,2.5422,0.9505,0.8797,2.2151,0.0727,0.01546,WOULD_SUPPORT_NEAR_READY
2026-08-29T17:33:42.247119+00:00,COTIUSDT,CORE,RISK_OFF,10.00,6.6000,99.0000,N,N,0.3287,SUPPORT,6,1.4010,1.1459,0.8416,1.0687,-0.0321,-0.16709,OBSERVE
2026-08-29T17:48:39.510603+00:00,HEMIUSDT,CORE,RISK_OFF,38.00,7.5435,99.0000,N,N,0.4200,CONFIRM,6,2.5436,0.9554,0.8886,1.3945,1.0535,0.01397,WOULD_SUPPORT_NEAR_READY
2026-08-29T17:58:32.784102+00:00,DEXEUSDT,CORE,WEAK,44.00,6.6409,99.0000,N,N,0.5912,CONFIRM,6,1.8078,2.0836,1.6123,3.0010,0.9729,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-29T18:03:41.750005+00:00,BTCUSDT,CORE,PROBE,74.00,6.8247,7.7000,N,N,0.4849,CONFIRM,6,2.0925,1.2396,1.1988,2.4706,0.1545,0.01000,WOULD_SUPPORT_NEAR_READY
2026-08-29T18:03:43.332100+00:00,DEXEUSDT,CORE,PROBE,74.00,6.6982,7.7000,N,N,0.2228,SUPPORT,6,1.8092,2.0788,1.6151,0.6831,0.4171,0.00500,OBSERVE
2026-08-29T18:13:31.711387+00:00,GRAMUSDT,CORE,WEAK,55.10,7.5264,99.0000,N,N,0.2814,SUPPORT,6,3.0164,1.3776,0.9272,0.9903,0.2505,0.00500,OBSERVE
2026-08-29T18:18:43.291791+00:00,CHIPUSDT,CORE,RISK_OFF,42.86,7.8204,99.0000,N,N,0.4385,CONFIRM,6,1.7361,1.5920,1.4050,1.3949,0.8242,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-29T18:18:44.867558+00:00,XPLUSDT,CORE,RISK_OFF,42.86,6.6990,99.0000,N,N,0.4268,CONFIRM,6,4.5747,1.1501,0.7870,2.4279,0.6549,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-29T18:23:47.819760+00:00,PROMUSDT,CORE,RISK_OFF,43.75,6.6000,99.0000,N,N,0.0857,NEUTRAL,6,1.2191,0.7376,0.8730,1.1172,0.7202,0.00218,OBSERVE
2026-08-29T18:29:00.602237+00:00,AAVEUSDT,CORE,RISK_OFF,63.27,7.1726,99.0000,N,N,0.5107,CONFIRM,6,2.0956,1.5189,1.3563,2.9278,0.8165,0.00624,WOULD_SUPPORT_NEAR_READY
2026-08-29T18:29:02.184457+00:00,ADAUSDT,CORE,RISK_OFF,63.27,7.0298,99.0000,N,N,0.3228,SUPPORT,6,1.9062,2.2258,1.8225,0.9353,0.1696,0.00023,OBSERVE
2026-08-29T18:29:02.184562+00:00,PEPEUSDT,CORE,RISK_OFF,63.27,7.0019,99.0000,N,N,0.0000,NO_FUTURES_DATA,0,NA,NA,NA,NA,NA,NA,OBSERVE
2026-08-29T18:29:03.794432+00:00,COTIUSDT,CORE,RISK_OFF,63.27,6.5878,99.0000,N,N,0.4406,CONFIRM,6,1.3917,1.1529,0.8464,1.4074,1.0168,-0.13714,WOULD_SUPPORT_NEAR_READY
2026-08-29T18:29:05.820666+00:00,SOLUSDT,CORE,RISK_OFF,63.27,6.5576,99.0000,N,N,0.3082,SUPPORT,6,2.0927,2.0553,1.9533,0.7700,0.1297,-0.01020,OBSERVE
2026-08-29T18:33:52.267064+00:00,UNIUSDT,TREND,RISK_OFF,44.90,7.3556,99.3500,N,N,0.4016,CONFIRM,6,2.8391,1.7360,1.6462,1.2596,1.0756,0.01000,WOULD_SUPPORT_NEAR_READY
2026-08-29T18:33:53.874425+00:00,XLMUSDT,CORE,RISK_OFF,44.90,6.8304,99.0000,N,N,0.4077,CONFIRM,6,1.5116,1.3175,0.9881,2.1146,0.0286,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-29T18:38:48.813059+00:00,TRUMPUSDT,TREND,RISK_OFF,69.39,7.2992,99.3500,N,N,0.5143,CONFIRM,6,1.9892,2.3245,2.3750,1.6585,-0.0856,-0.00235,WOULD_SUPPORT_NEAR_READY
2026-08-29T18:38:50.414728+00:00,NEARUSDT,TREND,RISK_OFF,69.39,7.1532,99.3500,N,N,0.1638,SUPPORT,6,2.2793,1.7405,1.3267,0.4774,0.0000,-0.00354,OBSERVE
2026-08-29T18:38:50.414800+00:00,PEPEUSDT,CORE,RISK_OFF,69.39,6.6382,99.0000,N,N,0.0000,NO_FUTURES_DATA,0,NA,NA,NA,NA,NA,NA,OBSERVE
2026-08-29T18:44:08.795058+00:00,ETHUSDT,CORE,PROBE,73.47,6.9622,7.7000,N,N,0.4306,CONFIRM,6,1.6659,1.4925,2.6166,2.6834,0.1968,0.00379,WOULD_SUPPORT_NEAR_READY
2026-08-29T18:49:12.009371+00:00,NILUSDT,CORE,PROBE,73.47,6.7206,7.7000,N,N,0.3653,CONFIRM,6,1.1301,1.1427,1.0670,1.4127,1.7913,-0.06743,WOULD_SUPPORT_NEAR_READY
2026-08-29T18:49:14.123657+00:00,ETHUSDT,CORE,PROBE,73.47,6.5186,7.7000,N,N,0.3204,SUPPORT,6,1.6627,1.4907,2.6140,2.0991,0.0639,0.00360,OBSERVE
2026-08-29T19:03:55.433063+00:00,BMTUSDT,CORE,WEAK,63.83,6.9630,99.0000,N,N,0.0504,NEUTRAL,6,1.4318,0.9728,0.7889,0.8460,-0.0853,-0.00718,OBSERVE
2026-08-29T19:19:09.763323+00:00,ENAUSDT,CORE,PROBE,78.72,7.1222,7.7000,N,N,0.3067,SUPPORT,6,1.3348,1.6399,1.5800,2.3323,0.3014,-0.00100,OBSERVE
2026-08-29T19:24:00.209782+00:00,PEPEUSDT,CORE,PROBE,76.09,6.6835,7.7000,N,N,0.0000,NO_FUTURES_DATA,0,NA,NA,NA,NA,NA,NA,OBSERVE
2026-08-29T19:33:57.375613+00:00,ZKPUSDT,CORE,PROBE,73.91,7.3064,7.7000,N,N,0.0445,NEUTRAL,6,1.2175,2.1056,1.8918,0.6352,0.2036,0.00500,OBSERVE
2026-08-29T19:33:59.137572+00:00,BANKUSDT,CORE,PROBE,73.91,7.2566,7.7000,N,N,0.4990,CONFIRM,6,1.8988,2.0221,1.4125,2.2415,0.7096,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-29T19:34:00.905204+00:00,FETUSDT,CORE,PROBE,73.91,6.5698,7.7000,N,N,0.5839,CONFIRM,6,1.8466,1.9780,1.3430,2.3346,0.4593,-0.01963,WOULD_SUPPORT_NEAR_READY
2026-08-29T19:38:49.412713+00:00,BANKUSDT,CORE,RISK_OFF,50.00,6.6820,99.0000,N,N,0.5120,CONFIRM,6,1.8951,2.0148,1.4120,2.2012,0.2603,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-29T19:43:44.933786+00:00,ZKPUSDT,CORE,RISK_OFF,36.96,7.4892,99.0000,N,N,0.3594,CONFIRM,6,1.2082,2.0874,1.8645,2.0224,0.1460,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-29T19:43:46.586437+00:00,NEARUSDT,TREND,RISK_OFF,36.96,6.9755,99.3500,N,N,0.5651,CONFIRM,6,2.3481,1.7352,1.3250,1.8591,0.6034,0.00082,WOULD_SUPPORT_NEAR_READY
2026-08-29T19:49:00.213128+00:00,TUTUSDT,CORE,RISK_OFF,39.13,7.7158,99.0000,N,N,0.4706,CONFIRM,6,1.5408,1.3229,1.0846,1.2962,0.9285,-0.39512,WOULD_SUPPORT_NEAR_READY
2026-08-29T19:49:03.180951+00:00,ZKPUSDT,CORE,RISK_OFF,39.13,7.4370,99.0000,N,N,0.3779,CONFIRM,6,1.2022,2.0788,1.8678,2.0828,0.6905,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-29T19:49:04.782973+00:00,NEARUSDT,TREND,RISK_OFF,39.13,6.9968,99.3500,N,N,0.3529,CONFIRM,6,2.3572,1.7397,1.3250,1.1798,0.2709,0.00164,WOULD_SUPPORT_NEAR_READY
2026-08-29T19:53:59.743232+00:00,AAVEUSDT,CORE,WEAK,41.30,7.3184,99.0000,N,N,0.4836,CONFIRM,6,2.0774,1.5202,1.3641,1.6774,0.1204,0.00430,WOULD_SUPPORT_NEAR_READY
2026-08-29T19:59:01.664666+00:00,NILUSDT,CORE,WEAK,40.43,6.5553,99.0000,N,N,0.1609,SUPPORT,6,1.1274,1.1070,1.0462,1.0311,1.2328,-0.06447,OBSERVE
2026-08-29T20:19:11.709429+00:00,ONGUSDT,TREND,RISK_OFF,59.57,8.0000,99.3500,N,N,0.3697,CONFIRM,6,1.1527,1.4710,1.3425,1.5769,0.6866,-0.06872,WOULD_SUPPORT_NEAR_READY
2026-08-29T20:19:13.324958+00:00,TRUMPUSDT,TREND,RISK_OFF,59.57,7.4163,99.3500,N,N,0.5534,CONFIRM,6,1.9569,2.2971,2.3422,1.9464,0.2507,-0.00236,WOULD_SUPPORT_NEAR_READY
2026-08-29T20:24:27.376450+00:00,ROBOUSDT,CORE,WEAK,65.96,7.4844,99.0000,N,N,0.4190,CONFIRM,6,2.4791,1.1044,0.6966,1.3427,0.2483,-0.00265,WOULD_SUPPORT_NEAR_READY
2026-08-29T20:24:29.016016+00:00,WLDUSDT,CORE,WEAK,65.96,7.3827,99.0000,N,N,0.3192,SUPPORT,6,2.0102,1.6504,1.3524,1.0091,0.1180,-0.03570,OBSERVE
2026-08-29T20:29:04.695506+00:00,TUTUSDT,CORE,RISK_OFF,56.52,7.0684,99.0000,N,N,0.3564,CONFIRM,6,1.5259,1.3480,1.1017,1.1380,0.4689,-0.44471,WOULD_SUPPORT_NEAR_READY
2026-08-29T20:39:03.649734+00:00,UNIUSDT,TREND,RISK_OFF,28.26,7.4623,99.3500,N,N,0.4956,CONFIRM,6,2.8307,1.8050,1.7322,1.5384,0.3666,0.01000,WOULD_SUPPORT_NEAR_READY
2026-08-29T20:43:56.599222+00:00,AAVEUSDT,CORE,RISK_OFF,30.43,7.3191,99.0000,N,N,0.5236,CONFIRM,6,2.0654,1.4994,1.3524,3.7906,0.2464,0.00564,WOULD_SUPPORT_NEAR_READY
2026-08-29T20:49:11.100808+00:00,BMTUSDT,CORE,WEAK,34.04,7.4750,99.0000,N,N,0.3586,CONFIRM,6,1.4194,0.9775,0.7870,2.3714,0.4224,-0.00782,WOULD_SUPPORT_NEAR_READY
2026-08-29T21:03:48.607984+00:00,ASTERUSDT,CORE,RISK_OFF,40.43,6.7647,99.0000,N,N,0.5541,CONFIRM,6,2.5266,2.8153,2.0193,2.0075,0.0726,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-29T21:13:53.180267+00:00,PROMUSDT,CORE,RISK_OFF,38.30,7.1063,99.0000,N,N,0.0240,NEUTRAL,6,1.2025,0.6861,0.7851,1.0800,1.0625,0.00363,OBSERVE
2026-08-29T21:18:50.550902+00:00,PROMUSDT,CORE,RISK_OFF,51.06,8.0000,99.0000,N,N,0.0686,NEUTRAL,6,1.1929,0.6810,0.7879,1.1351,0.6347,0.00318,OBSERVE
2026-08-29T21:18:52.170218+00:00,PUMPUSDT,TREND,RISK_OFF,51.06,7.5011,99.3500,N,N,0.4173,CONFIRM,6,1.5282,1.2257,1.2168,2.2187,0.7158,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-29T21:18:53.773962+00:00,UNIUSDT,TREND,RISK_OFF,51.06,6.8705,99.3500,N,N,0.4635,CONFIRM,6,2.8261,1.8169,1.7457,2.2607,0.2291,0.01000,WOULD_SUPPORT_NEAR_READY
2026-08-29T21:28:40.072233+00:00,TUTUSDT,CORE,WEAK,33.33,6.6275,99.0000,N,N,0.1939,SUPPORT,6,1.5459,1.3613,1.1151,0.7093,0.0871,-0.86004,OBSERVE
2026-08-29T21:39:18.313247+00:00,ZKPUSDT,CORE,RISK_OFF,40.00,7.5288,99.0000,N,N,0.2348,SUPPORT,6,1.1668,2.1827,1.9472,1.0734,0.4530,0.00500,OBSERVE
2026-08-29T21:44:30.650757+00:00,ZKPUSDT,CORE,RISK_OFF,37.78,8.0000,99.0000,N,N,0.3281,SUPPORT,6,1.1627,2.1676,1.9386,1.5427,0.4113,0.00500,OBSERVE
2026-08-29T21:49:33.553114+00:00,ZROUSDT,CORE,RISK_OFF,44.44,7.5736,99.0000,N,N,0.5034,CONFIRM,6,4.2616,1.1137,0.8109,6.1626,0.4482,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-29T21:54:12.573394+00:00,NEARUSDT,TREND,WEAK,42.22,6.8638,99.3500,N,N,0.5473,CONFIRM,6,2.3347,1.7420,1.3397,2.6072,0.4375,0.00909,WOULD_SUPPORT_NEAR_READY
2026-08-29T21:54:14.189293+00:00,XPLUSDT,CORE,WEAK,42.22,6.8440,99.0000,N,N,0.5210,CONFIRM,6,4.6482,1.1749,0.8044,7.1236,0.5278,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-29T21:59:46.934431+00:00,PEPEUSDT,CORE,WEAK,66.67,6.7144,99.0000,N,N,0.0000,NO_FUTURES_DATA,0,NA,NA,NA,NA,NA,NA,OBSERVE
2026-08-29T21:59:48.534394+00:00,NEARUSDT,TREND,WEAK,66.67,6.5535,99.3500,N,N,0.2971,SUPPORT,6,2.3363,1.7465,1.3408,0.9729,-0.1934,0.00928,OBSERVE
2026-08-29T22:08:57.430084+00:00,AAVEUSDT,CORE,WEAK,48.89,7.3904,99.0000,N,N,0.5359,CONFIRM,6,2.0613,1.5088,1.3613,1.9996,0.4086,0.00825,WOULD_SUPPORT_NEAR_READY
2026-08-29T22:08:59.018412+00:00,ZECUSDT,TREND,WEAK,48.89,6.9507,99.3500,N,N,0.0457,NEUTRAL,6,0.9348,0.5356,0.5751,1.6741,0.2119,0.01000,OBSERVE
2026-08-29T22:09:01.578401+00:00,TUTUSDT,CORE,WEAK,48.89,6.5880,99.0000,N,N,0.5444,CONFIRM,6,1.5291,1.3685,1.1245,1.5630,1.4745,-1.32790,WOULD_SUPPORT_NEAR_READY
2026-08-29T22:13:58.160651+00:00,TUTUSDT,CORE,WEAK,55.56,8.0000,99.0000,N,N,0.2811,SUPPORT,6,1.5274,1.3646,1.1191,0.8679,0.8884,-1.37119,OBSERVE
2026-08-29T22:13:59.764981+00:00,ENAUSDT,CORE,WEAK,55.56,7.3831,99.0000,N,N,0.4170,CONFIRM,6,1.3429,1.6392,1.5767,1.9754,0.6978,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-29T22:14:01.346081+00:00,AAVEUSDT,CORE,WEAK,55.56,6.7242,99.0000,N,N,0.3962,CONFIRM,6,2.0594,1.5113,1.3652,1.6620,0.3885,0.00836,WOULD_SUPPORT_NEAR_READY
2026-08-29T22:24:01.335293+00:00,ONGUSDT,TREND,RISK_OFF,17.78,7.6035,99.3500,N,N,0.2115,SUPPORT,6,1.1311,1.4552,1.3680,0.9021,1.2270,-0.13855,OBSERVE
2026-08-29T22:28:56.464118+00:00,ONGUSDT,TREND,RISK_OFF,20.00,7.5589,99.3500,N,N,0.1953,SUPPORT,6,1.1261,1.4588,1.3821,0.9211,-0.0513,-0.14095,OBSERVE
2026-08-29T22:28:58.108982+00:00,COTIUSDT,CORE,RISK_OFF,20.00,6.6000,99.0000,N,N,0.4088,CONFIRM,6,1.3581,1.2351,0.9179,1.1917,0.9725,-0.24193,WOULD_SUPPORT_NEAR_READY
2026-08-29T22:34:57.268369+00:00,ONGUSDT,TREND,RISK_OFF,51.11,7.9886,99.3500,N,N,0.3916,CONFIRM,6,1.1279,1.4504,1.3759,1.4813,0.8908,-0.14377,WOULD_SUPPORT_NEAR_READY
2026-08-29T22:34:58.972159+00:00,ROBOUSDT,CORE,RISK_OFF,51.11,6.9030,99.0000,N,N,0.2613,SUPPORT,6,2.4844,1.1053,0.6975,0.9266,0.1761,-0.00309,OBSERVE
2026-08-29T22:35:00.591469+00:00,ASTERUSDT,CORE,RISK_OFF,51.11,6.7797,99.0000,N,N,0.5570,CONFIRM,6,2.5196,2.8285,2.0358,2.8767,0.1329,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-29T22:39:17.384514+00:00,ENAUSDT,CORE,WEAK,68.89,7.3734,99.0000,N,N,0.3877,CONFIRM,6,1.3446,1.6274,1.5700,2.3747,-0.3466,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-29T22:39:19.006215+00:00,WLDUSDT,CORE,WEAK,68.89,7.1285,99.0000,N,N,0.2023,SUPPORT,6,2.0090,1.6511,1.3403,0.5941,0.1638,-0.02872,OBSERVE
2026-08-29T22:49:04.710253+00:00,NEARUSDT,TREND,PROBE,80.00,7.1327,8.0500,N,N,0.2491,SUPPORT,6,2.3169,1.7586,1.3496,0.5024,-0.1921,0.00669,OBSERVE
2026-08-29T22:54:02.417051+00:00,PROMUSDT,CORE,PROBE,73.33,7.1762,7.7000,N,N,0.0815,NEUTRAL,6,1.1854,0.6661,0.7687,1.2312,1.0093,0.00425,OBSERVE
2026-08-29T22:54:04.057960+00:00,ENAUSDT,CORE,PROBE,73.33,7.0049,7.7000,N,N,0.1908,SUPPORT,6,1.3357,1.6316,1.5820,1.1748,0.4434,0.00500,OBSERVE
2026-08-29T22:54:05.650450+00:00,WLDUSDT,CORE,PROBE,73.33,6.5679,7.7000,N,N,0.5602,CONFIRM,6,2.0058,1.6385,1.3343,10.6780,0.1663,-0.02794,WOULD_SUPPORT_NEAR_READY
2026-08-29T22:58:57.520772+00:00,UNIUSDT,TREND,PROBE,75.56,7.3677,8.0500,N,N,0.3188,SUPPORT,6,2.8210,1.7762,1.7078,1.0519,0.4325,0.01000,OBSERVE
2026-08-29T22:58:59.159486+00:00,BANKUSDT,TREND,PROBE,75.56,7.0217,8.0500,N,N,0.4822,CONFIRM,6,1.8712,2.0266,1.4254,1.2964,0.4329,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-29T22:58:59.159583+00:00,PEPEUSDT,CORE,PROBE,75.56,6.8026,7.7000,N,N,0.0000,NO_FUTURES_DATA,0,NA,NA,NA,NA,NA,NA,OBSERVE
2026-08-29T22:59:00.776075+00:00,TRUMPUSDT,CORE,PROBE,75.56,6.6134,7.7000,N,N,0.5553,CONFIRM,6,1.9751,2.3124,2.3546,1.8701,0.4132,-0.00109,WOULD_SUPPORT_NEAR_READY
2026-08-29T23:09:12.983199+00:00,ENAUSDT,CORE,WEAK,64.44,7.1654,99.0000,N,N,0.2508,SUPPORT,6,1.3366,1.6511,1.6021,1.0379,0.1164,0.00500,OBSERVE
2026-08-29T23:09:14.606846+00:00,TRUMPUSDT,CORE,WEAK,64.44,7.0882,99.0000,N,N,0.5610,CONFIRM,6,1.9675,2.3113,2.3557,1.9984,0.3027,-0.00175,WOULD_SUPPORT_NEAR_READY
2026-08-29T23:09:16.204275+00:00,UNIUSDT,TREND,WEAK,64.44,6.6130,99.3500,N,N,0.1992,SUPPORT,6,2.8280,1.7956,1.7241,0.6517,-0.0053,0.01000,OBSERVE
2026-08-29T23:09:17.821572+00:00,PENGUUSDT,CORE,WEAK,64.44,6.5926,99.0000,N,N,0.5013,CONFIRM,6,3.0806,1.5170,1.2168,1.7312,0.2235,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-29T23:09:19.419737+00:00,COTIUSDT,CORE,WEAK,64.44,6.5629,99.0000,N,N,0.4297,CONFIRM,6,1.3562,1.2512,0.9410,1.4346,0.8502,-0.27290,WOULD_SUPPORT_NEAR_READY
2026-08-29T23:13:55.117805+00:00,PROMUSDT,CORE,WEAK,64.44,7.1409,99.0000,N,N,0.1080,SUPPORT,6,1.1809,0.6609,0.7596,1.0692,1.0765,0.00478,OBSERVE
2026-08-29T23:13:56.722573+00:00,ZROUSDT,CORE,WEAK,64.44,6.6973,99.0000,N,N,0.1660,SUPPORT,6,4.2808,1.1186,0.8172,0.7084,0.1667,0.00500,OBSERVE
2026-08-29T23:18:48.638726+00:00,ZROUSDT,CORE,WEAK,59.09,7.4234,99.0000,N,N,0.1493,SUPPORT,6,4.2861,1.1146,0.8119,0.5835,0.6087,0.00500,OBSERVE
2026-08-29T23:24:00.786092+00:00,ZECUSDT,TREND,WEAK,65.91,7.2805,99.3500,N,N,-0.1935,CAUTION,6,0.9370,0.5349,0.5718,0.9024,0.1107,0.01000,OBSERVE
2026-08-29T23:24:02.393389+00:00,ZROUSDT,CORE,WEAK,65.91,6.6764,99.0000,N,N,0.0914,NEUTRAL,6,4.2888,1.1128,0.8132,0.4387,0.2013,0.00500,OBSERVE
2026-08-29T23:28:40.830527+00:00,AAVEUSDT,CORE,RISK_OFF,20.45,6.9372,99.0000,N,N,0.3189,SUPPORT,6,2.0613,1.4988,1.3657,1.1899,0.0340,0.00680,OBSERVE
2026-08-29T23:33:49.778935+00:00,ZECUSDT,TREND,RISK_OFF,56.82,6.5608,99.3500,N,N,0.0101,NEUTRAL,6,0.9368,0.5340,0.5711,1.4013,0.2772,0.01000,OBSERVE
2026-08-29T23:38:41.229486+00:00,ONGUSDT,TREND,RISK_OFF,31.11,7.3060,99.3500,N,N,0.1852,SUPPORT,6,1.1305,1.4618,1.3964,1.0244,0.4298,-0.17402,OBSERVE
2026-08-29T23:38:42.839377+00:00,ZECUSDT,TREND,RISK_OFF,31.11,6.9709,99.3500,N,N,0.0667,NEUTRAL,6,0.9363,0.5323,0.5711,1.8892,0.1426,0.01000,OBSERVE
2026-08-29T23:44:06.241028+00:00,WLDUSDT,CORE,RISK_OFF,55.56,6.5564,99.0000,N,N,0.5661,CONFIRM,6,1.9777,1.6434,1.3343,2.1563,0.2856,-0.02774,WOULD_SUPPORT_NEAR_READY
2026-08-29T23:44:08.332169+00:00,BMTUSDT,TREND,RISK_OFF,55.56,6.5209,99.3500,N,N,0.3584,CONFIRM,6,1.4066,0.9666,0.7860,1.8979,0.7656,-0.00187,WOULD_SUPPORT_NEAR_READY
2026-08-29T23:48:52.828315+00:00,TRUMPUSDT,CORE,WEAK,37.78,6.5403,99.0000,N,N,0.2437,SUPPORT,6,1.9520,2.3146,2.3613,0.7656,0.1547,-0.00266,OBSERVE
2026-08-29T23:54:08.375140+00:00,WLDUSDT,CORE,PROBE,73.33,7.4588,7.7000,N,N,0.5976,CONFIRM,6,1.9734,1.6281,1.3277,2.6478,0.9316,-0.02751,WOULD_SUPPORT_NEAR_READY
2026-08-29T23:54:09.957316+00:00,TRUMPUSDT,CORE,PROBE,73.33,7.3242,7.7000,N,N,0.5778,CONFIRM,6,1.9527,2.3190,2.3636,2.9917,0.5855,-0.00288,WOULD_SUPPORT_NEAR_READY
2026-08-29T23:59:13.680280+00:00,WLDUSDT,CORE,WEAK,63.04,7.2191,99.0000,N,N,0.3534,CONFIRM,6,1.9701,1.6302,1.3305,1.2287,0.2152,-0.02743,WOULD_SUPPORT_NEAR_READY
2026-08-29T23:59:15.264008+00:00,TUTUSDT,CORE,WEAK,63.04,7.0659,99.0000,N,N,0.4421,CONFIRM,6,1.4917,1.3196,1.0894,1.2882,0.7065,-1.26989,WOULD_SUPPORT_NEAR_READY
2026-08-29T23:59:16.849428+00:00,PENGUUSDT,CORE,WEAK,63.04,6.9809,99.0000,N,N,0.5086,CONFIRM,6,3.1158,1.5050,1.2095,5.2066,0.0486,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-29T23:59:18.445192+00:00,DASHUSDT,TREND,WEAK,63.04,6.5655,99.3500,N,N,0.4062,CONFIRM,6,3.3131,1.6553,1.1964,1.5953,0.1707,0.01000,WOULD_SUPPORT_NEAR_READY
2026-08-30T00:04:08.589833+00:00,PENGUUSDT,CORE,PROBE,78.26,7.0266,7.7000,N,N,0.1924,SUPPORT,6,3.1394,1.5342,1.2257,0.6449,0.0156,0.00500,OBSERVE
2026-08-30T00:04:10.198989+00:00,ADAUSDT,CORE,PROBE,78.26,6.7876,7.7000,N,N,0.3187,SUPPORT,6,1.8715,2.2196,1.8169,1.1432,0.1128,-0.00477,OBSERVE
2026-08-30T00:08:46.314565+00:00,PROMUSDT,CORE,RISK_OFF,60.87,7.7142,99.0000,N,N,0.1196,SUPPORT,6,1.1882,0.6466,0.7409,1.2870,0.5413,0.00500,OBSERVE
2026-08-30T00:08:48.342518+00:00,ONGUSDT,CORE,RISK_OFF,60.87,7.4824,99.0000,N,N,0.2527,SUPPORT,6,1.1123,1.2795,1.2624,1.1147,0.2595,-0.17880,OBSERVE
2026-08-30T00:19:20.338626+00:00,PROMUSDT,CORE,RISK_OFF,45.65,7.1820,99.0000,N,N,0.1617,SUPPORT,6,1.1876,0.6450,0.7328,1.3178,1.1490,0.00500,OBSERVE
2026-08-30T00:24:52.273336+00:00,TRUMPUSDT,CORE,RISK_OFF,60.87,7.8849,99.0000,N,N,0.5748,CONFIRM,6,1.9893,2.2830,2.3422,1.5992,1.1826,-0.00281,WOULD_SUPPORT_NEAR_READY
2026-08-30T00:24:53.876879+00:00,DASHUSDT,TREND,RISK_OFF,60.87,7.5448,99.3500,N,N,0.5030,CONFIRM,6,3.2475,1.6752,1.2193,3.6537,0.6702,0.01000,WOULD_SUPPORT_NEAR_READY
2026-08-30T00:24:55.927513+00:00,ADAUSDT,CORE,RISK_OFF,60.87,7.3494,99.0000,N,N,0.2881,SUPPORT,6,1.8578,2.2062,1.8169,1.0097,0.1274,-0.00554,OBSERVE
2026-08-30T00:24:57.514721+00:00,SUIUSDT,CORE,RISK_OFF,60.87,7.3422,99.0000,N,N,0.3536,CONFIRM,6,2.3704,2.8197,2.2373,1.1839,0.3023,0.00612,WOULD_SUPPORT_NEAR_READY
2026-08-30T00:24:57.514794+00:00,PEPEUSDT,CORE,RISK_OFF,60.87,7.2291,99.0000,N,N,0.0000,NO_FUTURES_DATA,0,NA,NA,NA,NA,NA,NA,OBSERVE
2026-08-30T00:24:59.109148+00:00,ONDOUSDT,CORE,RISK_OFF,60.87,6.9628,99.0000,N,N,0.3410,SUPPORT,6,2.1623,1.9036,1.3787,0.9007,0.3829,0.00500,OBSERVE
2026-08-30T00:25:05.759361+00:00,PENGUUSDT,CORE,RISK_OFF,60.87,6.9571,99.0000,N,N,0.4953,CONFIRM,6,3.1377,1.5465,1.2336,1.6306,0.2496,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-30T00:25:07.407692+00:00,AVAXUSDT,CORE,RISK_OFF,60.87,6.9408,99.0000,N,N,0.5696,CONFIRM,6,2.7508,2.7327,2.0647,2.2118,0.3334,0.00837,WOULD_SUPPORT_NEAR_READY
2026-08-30T00:34:05.802530+00:00,AVAXUSDT,CORE,WEAK,39.13,6.7260,99.0000,N,N,0.1904,SUPPORT,6,2.7484,2.8008,2.1279,0.5711,0.0102,0.00810,OBSERVE
2026-08-30T00:49:13.003219+00:00,ZKPUSDT,CORE,RISK_OFF,30.43,7.9655,99.0000,N,N,0.4806,CONFIRM,6,1.1521,1.9394,1.8273,1.8447,3.3092,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-30T00:49:14.614325+00:00,PUMPUSDT,TREND,RISK_OFF,30.43,7.6483,99.3500,N,N,0.2440,SUPPORT,6,1.5499,1.3646,1.3730,1.4843,0.1846,0.00500,OBSERVE
2026-08-30T00:54:39.627512+00:00,ENAUSDT,CORE,RISK_OFF,39.13,7.4426,99.0000,N,N,0.1798,SUPPORT,6,1.3435,1.5887,1.5278,1.1459,0.3006,0.00500,OBSERVE
